article_title,revision_id,article_quality,state,population,regional_division
"Butler Township, Luzerne County, Pennsylvania",1176246610,C,Pennsylvania,12972008,Northeast
"Aliquippa, Pennsylvania",1179497045,C,Pennsylvania,12972008,Northeast
"Darby Township, Delaware County, Pennsylvania",1168141039,C,Pennsylvania,12972008,Northeast
"Maidencreek Township, Berks County, Pennsylvania",1174292082,C,Pennsylvania,12972008,Northeast
"Moore Township, Northampton County, Pennsylvania",1179526443,C,Pennsylvania,12972008,Northeast
"Perkiomen Township, Montgomery County, Pennsylvania",1175381641,Stub,Pennsylvania,12972008,Northeast
"South Abington Township, Lackawanna County, Pennsylvania",1175379576,Stub,Pennsylvania,12972008,Northeast
"Economy, Pennsylvania",1178586079,C,Pennsylvania,12972008,Northeast
"West Caln Township, Chester County, Pennsylvania",1175371463,Stub,Pennsylvania,12972008,Northeast
"Dallas Township, Luzerne County, Pennsylvania",1166848897,C,Pennsylvania,12972008,Northeast
"Bethel Township, Delaware County, Pennsylvania",1179046743,GA,Pennsylvania,12972008,Northeast
"Penn Township, Lancaster County, Pennsylvania",1154327393,B,Pennsylvania,12972008,Northeast
"Hamilton Township, Monroe County, Pennsylvania",1174315583,GA,Pennsylvania,12972008,Northeast
"Canonsburg, Pennsylvania",1175695571,GA,Pennsylvania,12972008,Northeast
"Mechanicsburg, Pennsylvania",1176203824,GA,Pennsylvania,12972008,Northeast
"Swissvale, Pennsylvania",1171864072,C,Pennsylvania,12972008,Northeast
"Quakertown, Pennsylvania",1179230843,GA,Pennsylvania,12972008,Northeast
"North Codorus Township, York County, Pennsylvania",1175954422,Stub,Pennsylvania,12972008,Northeast
"Middletown, Dauphin County, Pennsylvania",1176649417,GA,Pennsylvania,12972008,Northeast
"Carbondale, Pennsylvania",1172904841,C,Pennsylvania,12972008,Northeast
"Upper Leacock Township, Lancaster County, Pennsylvania",1175374551,Stub,Pennsylvania,12972008,Northeast
"East Nottingham Township, Chester County, Pennsylvania",1177815837,GA,Pennsylvania,12972008,Northeast
"Beaver Falls, Pennsylvania",1178407957,GA,Pennsylvania,12972008,Northeast
"Collingdale, Pennsylvania",1166756580,C,Pennsylvania,12972008,Northeast
"Morrisville, Bucks County, Pennsylvania",1179407628,GA,Pennsylvania,12972008,Northeast
"Solebury Township, Bucks County, Pennsylvania",1175379735,Stub,Pennsylvania,12972008,Northeast
"Bradford, Pennsylvania",1176337448,C,Pennsylvania,12972008,Northeast
"Dormont, Pennsylvania",1168444835,GA,Pennsylvania,12972008,Northeast
"Schuylkill Township, Chester County, Pennsylvania",1158101419,C,Pennsylvania,12972008,Northeast
"Tobyhanna Township, Monroe County, Pennsylvania",1175377709,Stub,Pennsylvania,12972008,Northeast
"Perkasie, Pennsylvania",1172131697,C,Pennsylvania,12972008,Northeast
"O'Hara Township, Allegheny County, Pennsylvania",1175502184,Stub,Pennsylvania,12972008,Northeast
"West Donegal Township, Lancaster County, Pennsylvania",1175372182,Stub,Pennsylvania,12972008,Northeast
"Doylestown, Pennsylvania",1179529562,GA,Pennsylvania,12972008,Northeast
"Lewistown, Pennsylvania",1176458521,C,Pennsylvania,12972008,Northeast
"Bellevue, Pennsylvania",1168300017,GA,Pennsylvania,12972008,Northeast
"Canton Township, Washington County, Pennsylvania",1169998665,C,Pennsylvania,12972008,Northeast
"Lower Swatara Township, Dauphin County, Pennsylvania",1177807478,Stub,Pennsylvania,12972008,Northeast
"Jackson Township, Lebanon County, Pennsylvania",1157436294,C,Pennsylvania,12972008,Northeast
"Bushkill Township, Northampton County, Pennsylvania",1176777920,C,Pennsylvania,12972008,Northeast
"Castle Shannon, Pennsylvania",1168301699,GA,Pennsylvania,12972008,Northeast
"Allegheny Township, Westmoreland County, Pennsylvania",1179094597,C,Pennsylvania,12972008,Northeast
"Millersville, Pennsylvania",1171894965,C,Pennsylvania,12972008,Northeast
"Pleasant Hills, Pennsylvania",1169803861,C,Pennsylvania,12972008,Northeast
"Old Forge, Lackawanna County, Pennsylvania",1157447674,C,Pennsylvania,12972008,Northeast
"Upper Makefield Township, Bucks County, Pennsylvania",1175374463,Stub,Pennsylvania,12972008,Northeast
"Brighton Township, Beaver County, Pennsylvania",1109656301,Stub,Pennsylvania,12972008,Northeast
"Latrobe, Pennsylvania",1171798248,GA,Pennsylvania,12972008,Northeast
"Grove City, Pennsylvania",1176049563,GA,Pennsylvania,12972008,Northeast
"Southampton Township, Franklin County, Pennsylvania",1173867869,C,Pennsylvania,12972008,Northeast
"North Londonderry Township, Lebanon County, Pennsylvania",1175954269,Stub,Pennsylvania,12972008,Northeast
"Thornbury Township, Delaware County, Pennsylvania",1167682460,GA,Pennsylvania,12972008,Northeast
"Brookhaven, Pennsylvania",1167971491,GA,Pennsylvania,12972008,Northeast
"Maxatawny Township, Berks County, Pennsylvania",1177806731,Stub,Pennsylvania,12972008,Northeast
"East Donegal Township, Lancaster County, Pennsylvania",1177815692,C,Pennsylvania,12972008,Northeast
"Carnegie, Pennsylvania",1177213405,C,Pennsylvania,12972008,Northeast
"West Earl Township, Lancaster County, Pennsylvania",1175372159,Stub,Pennsylvania,12972008,Northeast
"London Grove Township, Chester County, Pennsylvania",1167675074,C,Pennsylvania,12972008,Northeast
"West Manheim Township, York County, Pennsylvania",1175370759,Stub,Pennsylvania,12972008,Northeast
"North Coventry Township, Chester County, Pennsylvania",1175954124,Stub,Pennsylvania,12972008,Northeast
"Downingtown, Pennsylvania",1177279133,C,Pennsylvania,12972008,Northeast
"Chartiers Township, Washington County, Pennsylvania",1104564316,Stub,Pennsylvania,12972008,Northeast
"East Huntingdon Township, Westmoreland County, Pennsylvania",1157357187,GA,Pennsylvania,12972008,Northeast
"Camp Hill, Pennsylvania",1177105633,GA,Pennsylvania,12972008,Northeast
"Conshohocken, Pennsylvania",1171151970,GA,Pennsylvania,12972008,Northeast
"Wilson, Pennsylvania",1178238442,C,Pennsylvania,12972008,Northeast
"White Oak, Pennsylvania",1170807560,C,Pennsylvania,12972008,Northeast
"Center Township, Butler County, Pennsylvania",1177153332,C,Pennsylvania,12972008,Northeast
"Honey Brook Township, Chester County, Pennsylvania",1167155152,C,Pennsylvania,12972008,Northeast
"Mount Joy, Pennsylvania",1179527358,C,Pennsylvania,12972008,Northeast
"Kennett Township, Chester County, Pennsylvania",1167289578,C,Pennsylvania,12972008,Northeast
"Kennedy Township, Allegheny County, Pennsylvania",1167289540,C,Pennsylvania,12972008,Northeast
"Polk Township, Monroe County, Pennsylvania",1174316406,C,Pennsylvania,12972008,Northeast
"Ellwood City, Pennsylvania",1169508043,C,Pennsylvania,12972008,Northeast
"Conewago Township, York County, Pennsylvania",1179092023,C,Pennsylvania,12972008,Northeast
"Chippewa Township, Beaver County, Pennsylvania",1174802966,C,Pennsylvania,12972008,Northeast
"Pittston, Pennsylvania",1171107611,B,Pennsylvania,12972008,Northeast
"DuBois, Pennsylvania",1178026481,C,Pennsylvania,12972008,Northeast
"North Cornwall Township, Lebanon County, Pennsylvania",798191083,Stub,Pennsylvania,12972008,Northeast
"Gettysburg, Pennsylvania",1177985298,GA,Pennsylvania,12972008,Northeast
"Monessen, Pennsylvania",1167921306,GA,Pennsylvania,12972008,Northeast
"Spring Township, Centre County, Pennsylvania",1169363965,GA,Pennsylvania,12972008,Northeast
"Lawrence Township, Clearfield County, Pennsylvania",1157438172,C,Pennsylvania,12972008,Northeast
"Connellsville, Pennsylvania",1176018981,C,Pennsylvania,12972008,Northeast
"Jackson Township, York County, Pennsylvania",1169873265,C,Pennsylvania,12972008,Northeast
"East Fallowfield Township, Chester County, Pennsylvania",1166990700,C,Pennsylvania,12972008,Northeast
"New Sewickley Township, Beaver County, Pennsylvania",1175955432,Stub,Pennsylvania,12972008,Northeast
"Upper Milford Township, Lehigh County, Pennsylvania",1175374196,Stub,Pennsylvania,12972008,Northeast
"West Brandywine Township, Chester County, Pennsylvania",1175371558,Stub,Pennsylvania,12972008,Northeast
"Collier Township, Allegheny County, Pennsylvania",1168375817,GA,Pennsylvania,12972008,Northeast
"Frankstown Township, Blair County, Pennsylvania",1173685863,C,Pennsylvania,12972008,Northeast
"Shenango Township, Lawrence County, Pennsylvania",1166909928,C,Pennsylvania,12972008,Northeast
"Palmyra, Pennsylvania",1175994352,C,Pennsylvania,12972008,Northeast
"Lower Windsor Township, York County, Pennsylvania",1177807354,Stub,Pennsylvania,12972008,Northeast
"Hatboro, Pennsylvania",1176514038,GA,Pennsylvania,12972008,Northeast
"Washington Township, Westmoreland County, Pennsylvania",1158118248,GA,Pennsylvania,12972008,Northeast
"Smithfield Township, Monroe County, Pennsylvania",1174316827,GA,Pennsylvania,12972008,Northeast
"Derry Township, Mifflin County, Pennsylvania",1175075013,C,Pennsylvania,12972008,Northeast
"South Heidelberg Township, Berks County, Pennsylvania",1175379290,Stub,Pennsylvania,12972008,Northeast
"Brecknock Township, Lancaster County, Pennsylvania",1166633049,C,Pennsylvania,12972008,Northeast
"East Manchester Township, York County, Pennsylvania",1169871704,C,Pennsylvania,12972008,Northeast
"Shamokin, Pennsylvania",1174001289,C,Pennsylvania,12972008,Northeast
"Buffalo Township, Butler County, Pennsylvania",1177138415,C,Pennsylvania,12972008,Northeast
"Delaware Township, Pike County, Pennsylvania",1178956990,C,Pennsylvania,12972008,Northeast
"Indiana Township, Allegheny County, Pennsylvania",1178767515,C,Pennsylvania,12972008,Northeast
"West Cocalico Township, Lancaster County, Pennsylvania",1175372425,Stub,Pennsylvania,12972008,Northeast
"Robeson Township, Berks County, Pennsylvania",1174294676,C,Pennsylvania,12972008,Northeast
"East Brandywine Township, Chester County, Pennsylvania",1166990549,GA,Pennsylvania,12972008,Northeast
"New Cumberland, Pennsylvania",1170686917,GA,Pennsylvania,12972008,Northeast
"Marshall Township, Allegheny County, Pennsylvania",1177806782,Stub,Pennsylvania,12972008,Northeast
"East Pikeland Township, Chester County, Pennsylvania",1177815850,C,Pennsylvania,12972008,Northeast
"Conemaugh Township, Somerset County, Pennsylvania",1166757733,C,Pennsylvania,12972008,Northeast
"Middlesex Township, Cumberland County, Pennsylvania",1167342858,C,Pennsylvania,12972008,Northeast
"Valley Township, Chester County, Pennsylvania",1167741712,C,Pennsylvania,12972008,Northeast
"South Londonderry Township, Lebanon County, Pennsylvania",1175379197,Stub,Pennsylvania,12972008,Northeast
"Glenolden, Pennsylvania",1157360071,GA,Pennsylvania,12972008,Northeast
"East Marlborough Township, Chester County, Pennsylvania",1177815776,C,Pennsylvania,12972008,Northeast
"Franklin Township, Greene County, Pennsylvania",1157359302,GA,Pennsylvania,12972008,Northeast
"Earl Township, Lancaster County, Pennsylvania",1166855508,C,Pennsylvania,12972008,Northeast
"Conewago Township, Adams County, Pennsylvania",1166757757,C,Pennsylvania,12972008,Northeast
"Archbald, Pennsylvania",1157348991,GA,Pennsylvania,12972008,Northeast
"Dunbar Township, Fayette County, Pennsylvania",1166854618,C,Pennsylvania,12972008,Northeast
"Huntingdon, Pennsylvania",1175713665,C,Pennsylvania,12972008,Northeast
"Kingston Township, Luzerne County, Pennsylvania",1167290678,C,Pennsylvania,12972008,Northeast
"Milton, Pennsylvania",1178454895,GA,Pennsylvania,12972008,Northeast
"Ridley Park, Pennsylvania",1169325232,C,Pennsylvania,12972008,Northeast
"Tamaqua, Pennsylvania",1172298013,C,Pennsylvania,12972008,Northeast
"Ambridge, Pennsylvania",1179500921,C,Pennsylvania,12972008,Northeast
"Jackson Township, Monroe County, Pennsylvania",1174315624,GA,Pennsylvania,12972008,Northeast
"Providence Township, Lancaster County, Pennsylvania",1167500847,C,Pennsylvania,12972008,Northeast
"Bullskin Township, Fayette County, Pennsylvania",1157351693,C,Pennsylvania,12972008,Northeast
"Bedminster Township, Bucks County, Pennsylvania",1172124769,Stub,Pennsylvania,12972008,Northeast
"Bern Township, Berks County, Pennsylvania",1178845441,C,Pennsylvania,12972008,Northeast
"East Vincent Township, Chester County, Pennsylvania",1177815863,C,Pennsylvania,12972008,Northeast
"Upper Mount Bethel Township, Northampton County, Pennsylvania",1175372299,Stub,Pennsylvania,12972008,Northeast
"California, Pennsylvania",1155056531,GA,Pennsylvania,12972008,Northeast
"Tunkhannock Township, Monroe County, Pennsylvania",1174271624,GA,Pennsylvania,12972008,Northeast
"Clairton, Pennsylvania",1168367039,C,Pennsylvania,12972008,Northeast
"West View, Pennsylvania",1170796336,C,Pennsylvania,12972008,Northeast
"East Coventry Township, Chester County, Pennsylvania",1166990638,C,Pennsylvania,12972008,Northeast
"Allegheny Township, Blair County, Pennsylvania",1173685318,Start,Pennsylvania,12972008,Northeast
"Summit Township, Erie County, Pennsylvania",1160900071,C,Pennsylvania,12972008,Northeast
"Washington Township, Lehigh County, Pennsylvania",1176483627,C,Pennsylvania,12972008,Northeast
"Upper Hanover Township, Montgomery County, Pennsylvania",1175374537,Stub,Pennsylvania,12972008,Northeast
"Clifton Heights, Pennsylvania",1167835478,GA,Pennsylvania,12972008,Northeast
"Southampton Township, Cumberland County, Pennsylvania",1167675050,C,Pennsylvania,12972008,Northeast
"Souderton, Pennsylvania",1162197996,C,Pennsylvania,12972008,Northeast
"East Earl Township, Lancaster County, Pennsylvania",1166990677,C,Pennsylvania,12972008,Northeast
"Folcroft, Pennsylvania",1171099760,C,Pennsylvania,12972008,Northeast
"Cranberry Township, Venango County, Pennsylvania",1169090161,C,Pennsylvania,12972008,Northeast
"Shrewsbury Township, York County, Pennsylvania",1169873947,C,Pennsylvania,12972008,Northeast
"Salem Township, Westmoreland County, Pennsylvania",1158100807,C,Pennsylvania,12972008,Northeast
"Corry, Pennsylvania",1165645236,GA,Pennsylvania,12972008,Northeast
"Georges Township, Fayette County, Pennsylvania",1157359883,C,Pennsylvania,12972008,Northeast
"Ligonier Township, Westmoreland County, Pennsylvania",1167317359,C,Pennsylvania,12972008,Northeast
"Blakely, Pennsylvania",1157350792,C,Pennsylvania,12972008,Northeast
"Benner Township, Centre County, Pennsylvania",1169430417,GA,Pennsylvania,12972008,Northeast
"Cumberland Township, Greene County, Pennsylvania",1157356071,C,Pennsylvania,12972008,Northeast
"Forest Hills, Pennsylvania",1168774186,GA,Pennsylvania,12972008,Northeast
"South Hanover Township, Dauphin County, Pennsylvania",1175379296,Stub,Pennsylvania,12972008,Northeast
"Clay Township, Lancaster County, Pennsylvania",1166696660,C,Pennsylvania,12972008,Northeast
"Ambler, Pennsylvania",1177918288,GA,Pennsylvania,12972008,Northeast
"Catasauqua, Pennsylvania",1176778367,C,Pennsylvania,12972008,Northeast
"Antis Township, Blair County, Pennsylvania",1173519338,C,Pennsylvania,12972008,Northeast
"Prospect Park, Pennsylvania",1157492640,GA,Pennsylvania,12972008,Northeast
"Edinboro, Pennsylvania",1179290466,GA,Pennsylvania,12972008,Northeast
"Franklin, Pennsylvania",1175876491,GA,Pennsylvania,12972008,Northeast
"North East Township, Erie County, Pennsylvania",1171918342,C,Pennsylvania,12972008,Northeast
"South Williamsport, Pennsylvania",1138317569,GA,Pennsylvania,12972008,Northeast
"East Buffalo Township, Union County, Pennsylvania",1177815634,C,Pennsylvania,12972008,Northeast
"Oakmont, Pennsylvania",1178641786,C,Pennsylvania,12972008,Northeast
"Wilkins Township, Allegheny County, Pennsylvania",1175370366,Stub,Pennsylvania,12972008,Northeast
"Upper Nazareth Township, Northampton County, Pennsylvania",1175372274,Stub,Pennsylvania,12972008,Northeast
"Stowe Township, Allegheny County, Pennsylvania",1175378402,Stub,Pennsylvania,12972008,Northeast
"Red Lion, Pennsylvania",1178991885,C,Pennsylvania,12972008,Northeast
"Bellefonte, Pennsylvania",1174706025,C,Pennsylvania,12972008,Northeast
"Taylor, Pennsylvania",1158113555,C,Pennsylvania,12972008,Northeast
"Swarthmore, Pennsylvania",1177493836,C,Pennsylvania,12972008,Northeast
"Somerset, Pennsylvania",1170256521,C,Pennsylvania,12972008,Northeast
"Cumberland Township, Adams County, Pennsylvania",1166821289,C,Pennsylvania,12972008,Northeast
"Plainfield Township, Northampton County, Pennsylvania",1175383295,Stub,Pennsylvania,12972008,Northeast
"Clearfield, Pennsylvania",1178890231,C,Pennsylvania,12972008,Northeast
"Montgomery Township, Franklin County, Pennsylvania",1173798765,C,Pennsylvania,12972008,Northeast
"Chanceford Township, York County, Pennsylvania",1179090078,C,Pennsylvania,12972008,Northeast
"Kennett Square, Pennsylvania",1171325697,C,Pennsylvania,12972008,Northeast
"McKees Rocks, Pennsylvania",1173259190,C,Pennsylvania,12972008,Northeast
"Dickson City, Pennsylvania",1178093613,GA,Pennsylvania,12972008,Northeast
"Carroll Township, York County, Pennsylvania",1179072571,Start,Pennsylvania,12972008,Northeast
"Cambria Township, Cambria County, Pennsylvania",1157351842,C,Pennsylvania,12972008,Northeast
"Hellam Township, York County, Pennsylvania",1167135472,GA,Pennsylvania,12972008,Northeast
"New Brighton, Pennsylvania",1176629146,C,Pennsylvania,12972008,Northeast
"Luzerne Township, Fayette County, Pennsylvania",1177807048,Stub,Pennsylvania,12972008,Northeast
"Steelton, Pennsylvania",1173142509,C,Pennsylvania,12972008,Northeast
"Crafton, Pennsylvania",1168415267,C,Pennsylvania,12972008,Northeast
"Sewickley Township, Westmoreland County, Pennsylvania",1175380237,Stub,Pennsylvania,12972008,Northeast
"St. Thomas Township, Pennsylvania",1173872191,C,Pennsylvania,12972008,Northeast
"Plymouth, Pennsylvania",1161258630,C,Pennsylvania,12972008,Northeast
"Williams Township, Northampton County, Pennsylvania",1172635144,C,Pennsylvania,12972008,Northeast
"Punxsutawney, Pennsylvania",1172887036,GA,Pennsylvania,12972008,Northeast
"Greenville, Pennsylvania",1169337722,GA,Pennsylvania,12972008,Northeast
"Monroe Township, Cumberland County, Pennsylvania",1167345643,C,Pennsylvania,12972008,Northeast
"Norwood, Pennsylvania",1168472423,GA,Pennsylvania,12972008,Northeast
"Adams Township, Cambria County, Pennsylvania",1157348753,C,Pennsylvania,12972008,Northeast
"Ross Township, Monroe County, Pennsylvania",1174316786,GA,Pennsylvania,12972008,Northeast
"Hellertown, Pennsylvania",1171080146,C,Pennsylvania,12972008,Northeast
"Mount Carmel, Pennsylvania",1170385439,C,Pennsylvania,12972008,Northeast
"East Hanover Township, Dauphin County, Pennsylvania",1177815758,GA,Pennsylvania,12972008,Northeast
"Hollidaysburg, Pennsylvania",1173686779,C,Pennsylvania,12972008,Northeast
"Reading Township, Adams County, Pennsylvania",1175382070,Stub,Pennsylvania,12972008,Northeast
"New London Township, Chester County, Pennsylvania",1175955463,Stub,Pennsylvania,12972008,Northeast
"Lewisburg, Pennsylvania",1176458470,C,Pennsylvania,12972008,Northeast
"Union Township, Washington County, Pennsylvania",1167740475,C,Pennsylvania,12972008,Northeast
"Monaca, Pennsylvania",1176569545,C,Pennsylvania,12972008,Northeast
"Moosic, Pennsylvania",1170663709,GA,Pennsylvania,12972008,Northeast
"South Huntingdon Township, Westmoreland County, Pennsylvania",1175379280,Stub,Pennsylvania,12972008,Northeast
"East Rockhill Township, Bucks County, Pennsylvania",1177815858,GA,Pennsylvania,12972008,Northeast
"Nazareth, Pennsylvania",1171082321,C,Pennsylvania,12972008,Northeast
"Lower Nazareth Township, Northampton County, Pennsylvania",1177807638,Stub,Pennsylvania,12972008,Northeast
"Charlestown Township, Chester County, Pennsylvania",1166355226,C,Pennsylvania,12972008,Northeast
"Longswamp Township, Berks County, Pennsylvania",1173894836,C,Pennsylvania,12972008,Northeast
"Sharon Hill, Pennsylvania",1158102240,C,Pennsylvania,12972008,Northeast
"Wright Township, Luzerne County, Pennsylvania",1175369159,Stub,Pennsylvania,12972008,Northeast
"Coraopolis, Pennsylvania",1177492957,GA,Pennsylvania,12972008,Northeast
"Exeter, Pennsylvania",1179343341,C,Pennsylvania,12972008,Northeast
"Carroll Township, Washington County, Pennsylvania",1166691526,C,Pennsylvania,12972008,Northeast
"Ohio Township, Allegheny County, Pennsylvania",1175504080,Stub,Pennsylvania,12972008,Northeast
"Lower Heidelberg Township, Berks County, Pennsylvania",1177808042,Stub,Pennsylvania,12972008,Northeast
"North Sewickley Township, Beaver County, Pennsylvania",1175953928,Stub,Pennsylvania,12972008,Northeast
"Slippery Rock Township, Butler County, Pennsylvania",1161576111,C,Pennsylvania,12972008,Northeast
"Selinsgrove, Pennsylvania",1174338118,GA,Pennsylvania,12972008,Northeast
"West Pennsboro Township, Cumberland County, Pennsylvania",1175370730,Stub,Pennsylvania,12972008,Northeast
"Vernon Township, Crawford County, Pennsylvania",1175373895,Stub,Pennsylvania,12972008,Northeast
"Duquesne, Pennsylvania",1179530824,C,Pennsylvania,12972008,Northeast
"Sayre, Pennsylvania",1176176414,C,Pennsylvania,12972008,Northeast
"Quincy Township, Pennsylvania",1173862754,C,Pennsylvania,12972008,Northeast
"Stroudsburg, Pennsylvania",1172954431,GA,Pennsylvania,12972008,Northeast
"Oxford Township, Adams County, Pennsylvania",1170325179,C,Pennsylvania,12972008,Northeast
"Redstone Township, Fayette County, Pennsylvania",1175381969,Stub,Pennsylvania,12972008,Northeast
"Titusville, Pennsylvania",1178400880,C,Pennsylvania,12972008,Northeast
"Shippensburg, Pennsylvania",1173696237,GA,Pennsylvania,12972008,Northeast
"Jefferson Township, Butler County, Pennsylvania",1177623517,Start,Pennsylvania,12972008,Northeast
"Penn Township, Chester County, Pennsylvania",1167525661,C,Pennsylvania,12972008,Northeast
"Newport Township, Luzerne County, Pennsylvania",1175955284,Stub,Pennsylvania,12972008,Northeast
"Tyrone, Pennsylvania",1179139926,C,Pennsylvania,12972008,Northeast
"Shippensburg Township, Cumberland County, Pennsylvania",1175379989,Stub,Pennsylvania,12972008,Northeast
"Kelly Township, Union County, Pennsylvania",1179353165,C,Pennsylvania,12972008,Northeast
"Lehighton, Pennsylvania",1178768171,C,Pennsylvania,12972008,Northeast
"Middlesex Township, Butler County, Pennsylvania",1177751820,C,Pennsylvania,12972008,Northeast
"Hopewell Township, York County, Pennsylvania",1169873107,C,Pennsylvania,12972008,Northeast
"New Holland, Pennsylvania",1153415522,GA,Pennsylvania,12972008,Northeast
"Fox Chapel, Pennsylvania",1175372779,GA,Pennsylvania,12972008,Northeast
"Palmerton, Pennsylvania",1157448783,GA,Pennsylvania,12972008,Northeast
"Upper Pottsgrove Township, Montgomery County, Pennsylvania",1175374432,Stub,Pennsylvania,12972008,Northeast
"Upper Yoder Township, Cambria County, Pennsylvania",1175373942,Stub,Pennsylvania,12972008,Northeast
"Schuylkill Haven, Pennsylvania",1178380799,C,Pennsylvania,12972008,Northeast
"Media, Pennsylvania",1176407702,GA,Pennsylvania,12972008,Northeast
"Turtle Creek, Pennsylvania",1170571714,C,Pennsylvania,12972008,Northeast
"Bedford Township, Pennsylvania",1178195309,C,Pennsylvania,12972008,Northeast
"West Rockhill Township, Bucks County, Pennsylvania",1175371568,Stub,Pennsylvania,12972008,Northeast
"Leacock Township, Lancaster County, Pennsylvania",1157438231,C,Pennsylvania,12972008,Northeast
"Dickinson Township, Cumberland County, Pennsylvania",1173387078,C,Pennsylvania,12972008,Northeast
"Springfield Township, York County, Pennsylvania",1169874152,C,Pennsylvania,12972008,Northeast
"Shillington, Pennsylvania",1173398005,C,Pennsylvania,12972008,Northeast
"Lower Oxford Township, Chester County, Pennsylvania",1177807630,Stub,Pennsylvania,12972008,Northeast
"Paradise Township, Lancaster County, Pennsylvania",1167457170,C,Pennsylvania,12972008,Northeast
"Bangor, Pennsylvania",1179112107,C,Pennsylvania,12972008,Northeast
"Athens Township, Bradford County, Pennsylvania",1166486325,C,Pennsylvania,12972008,Northeast
"Carroll Township, Perry County, Pennsylvania",1169082407,C,Pennsylvania,12972008,Northeast
"Sugarcreek, Pennsylvania",1158106895,Start,Pennsylvania,12972008,Northeast
"Londonderry Township, Dauphin County, Pennsylvania",1157438935,GA,Pennsylvania,12972008,Northeast
"Martic Township, Lancaster County, Pennsylvania",1177806773,Stub,Pennsylvania,12972008,Northeast
"Lake Township, Wayne County, Pennsylvania",1167294032,GA,Pennsylvania,12972008,Northeast
"Olyphant, Pennsylvania",1130184987,C,Pennsylvania,12972008,Northeast
"West Mead Township, Crawford County, Pennsylvania",1175372000,Stub,Pennsylvania,12972008,Northeast
"Findlay Township, Allegheny County, Pennsylvania",1173876842,GA,Pennsylvania,12972008,Northeast
"Birdsboro, Pennsylvania",1166610613,GA,Pennsylvania,12972008,Northeast
"Clarion, Pennsylvania",1174542402,C,Pennsylvania,12972008,Northeast
"Washington Township, Northampton County, Pennsylvania",1171083867,C,Pennsylvania,12972008,Northeast
"Collegeville, Pennsylvania",1166959555,C,Pennsylvania,12972008,Northeast
"Bridgeville, Pennsylvania",1168378023,GA,Pennsylvania,12972008,Northeast
"Vandergrift, Pennsylvania",1173554979,C,Pennsylvania,12972008,Northeast
"Pine Township, Mercer County, Pennsylvania",1160604569,Start,Pennsylvania,12972008,Northeast
"Butler Township, Schuylkill County, Pennsylvania",1173540263,C,Pennsylvania,12972008,Northeast
"Clarks Summit, Pennsylvania",1168478796,C,Pennsylvania,12972008,Northeast
"Oxford, Pennsylvania",1157448578,GA,Pennsylvania,12972008,Northeast
"Union Township, Lawrence County, Pennsylvania",1159984512,C,Pennsylvania,12972008,Northeast
"Granville Township, Mifflin County, Pennsylvania",1175075194,C,Pennsylvania,12972008,Northeast
"Wayne Township, Schuylkill County, Pennsylvania",1158119109,B,Pennsylvania,12972008,Northeast
"Bethel Township, Lebanon County, Pennsylvania",1179046752,GA,Pennsylvania,12972008,Northeast
"Arnold, Pennsylvania",1165507570,C,Pennsylvania,12972008,Northeast
"Scott Township, Columbia County, Pennsylvania",1167669073,C,Pennsylvania,12972008,Northeast
"Colebrookdale Township, Berks County, Pennsylvania",1173893317,C,Pennsylvania,12972008,Northeast
"Westmont, Pennsylvania",1159222022,C,Pennsylvania,12972008,Northeast
"Girard Township, Erie County, Pennsylvania",1167021012,GA,Pennsylvania,12972008,Northeast
"Harris Township, Centre County, Pennsylvania",1169556756,C,Pennsylvania,12972008,Northeast
"Penn Township, Butler County, Pennsylvania",1177795602,C,Pennsylvania,12972008,Northeast
"German Township, Fayette County, Pennsylvania",1157359900,GA,Pennsylvania,12972008,Northeast
"Lackawaxen Township, Pike County, Pennsylvania",1178959573,C,Pennsylvania,12972008,Northeast
"Swoyersville, Pennsylvania",1176314781,C,Pennsylvania,12972008,Northeast
"Springfield Township, Bucks County, Pennsylvania",1172276714,C,Pennsylvania,12972008,Northeast
"Weisenberg Township, Lehigh County, Pennsylvania",1175373562,Stub,Pennsylvania,12972008,Northeast
"Old Lycoming Township, Lycoming County, Pennsylvania",1175504105,Stub,Pennsylvania,12972008,Northeast
"Middle Paxton Township, Dauphin County, Pennsylvania",1175957014,Stub,Pennsylvania,12972008,Northeast
"Kutztown, Pennsylvania",1179190367,GA,Pennsylvania,12972008,Northeast
"Shenandoah, Pennsylvania",1174687418,C,Pennsylvania,12972008,Northeast
"Gregg Township, Union County, Pennsylvania",1178623854,C,Pennsylvania,12972008,Northeast
"Scott Township, Lackawanna County, Pennsylvania",1174298524,C,Pennsylvania,12972008,Northeast
"Duryea, Pennsylvania",1170925367,C,Pennsylvania,12972008,Northeast
"Straban Township, Adams County, Pennsylvania",1175378305,Stub,Pennsylvania,12972008,Northeast
"East Allen Township, Northampton County, Pennsylvania",1177815388,C,Pennsylvania,12972008,Northeast
"Telford, Pennsylvania",1177658334,GA,Pennsylvania,12972008,Northeast
"Farrell, Pennsylvania",1169337467,C,Pennsylvania,12972008,Northeast
"Franklin Township, York County, Pennsylvania",1177248482,C,Pennsylvania,12972008,Northeast
"Franklin Township, Adams County, Pennsylvania",1167017354,C,Pennsylvania,12972008,Northeast
"Lower Frederick Township, Montgomery County, Pennsylvania",1177808444,Stub,Pennsylvania,12972008,Northeast
