pageid,title,lastrevid,talkid,city,state,score_pred
104835,"St. Florian, Alabama",1166330128,281331.0,St. Florian,Alabama,C
104719,"Samson, Alabama",1165900688,281233.0,Samson,Alabama,C
104555,"Sand Rock, Alabama",1166230657,281081.0,Sand Rock,Alabama,C
104608,"Sanford, Alabama",1166230687,281135.0,Sanford,Alabama,Start
104919,"Saraland, Alabama",1176013392,281404.0,Saraland,Alabama,GA
104698,"Sardis City, Alabama",1166230721,281213.0,Sardis City,Alabama,C
104920,"Satsuma, Alabama",1165900914,281405.0,Satsuma,Alabama,C
104755,"Scottsboro, Alabama",1174635424,281267.0,Scottsboro,Alabama,C
104756,"Section, Alabama",1166230919,281268.0,Section,Alabama,C
100580,"Selma, Alabama",1143473983,281173.0,Selma,Alabama,C
104588,"Sheffield, Alabama",1178910007,281114.0,Sheffield,Alabama,C
104672,"Shiloh, DeKalb County, Alabama",1166231236,281187.0,Shiloh,DeKalb County,C
104868,"Shorter, Alabama",1167174337,281364.0,Shorter,Alabama,C
104566,"Silas, Alabama",1166231326,281093.0,Silas,Alabama,C
99896,"Silverhill, Alabama",1178521390,281017.0,Silverhill,Alabama,C
105177,"Sipsey, Alabama",1166231394,281507.0,Sipsey,Alabama,Start
104757,"Skyline, Alabama",1166231421,281269.0,Skyline,Alabama,C
104720,"Slocomb, Alabama",1165901938,281234.0,Slocomb,Alabama,Start
104849,"Smiths Station, Alabama",1165901985,281347.0,Smiths Station,Alabama,C
101163,"Snead, Alabama",1166231481,281045.0,Snead,Alabama,Start
105082,"Somerville, Alabama",1166231524,281420.0,Somerville,Alabama,C
104628,"South Vinemont, Alabama",1166329815,281155.0,South Vinemont,Alabama,Start
103743,"Southside, Alabama",1165902345,281064.0,Southside,Alabama,C
99897,"Spanish Fort, Alabama",1178909983,281018.0,Spanish Fort,Alabama,C
105133,"Springville, Alabama",1165902747,281465.0,Springville,Alabama,C
105134,"Steele, Alabama",1166330411,281466.0,Steele,Alabama,C
104759,"Stevenson, Alabama",1165903151,281270.0,Stevenson,Alabama,C
104826,"Sulligent, Alabama",1165903367,281324.0,Sulligent,Alabama,C
104811,"Sumiton, Alabama",1177623469,281313.0,Sumiton,Alabama,C
99898,"Summerdale, Alabama",1166330782,281019.0,Summerdale,Alabama,C
101164,"Susan Moore, Alabama",1166330933,281046.0,Susan Moore,Alabama,C
104891,"Sweet Water, Alabama",1170589664,281382.0,Sweet Water,Alabama,GA
105149,"Sylacauga, Alabama",1176796677,281480.0,Sylacauga,Alabama,C
104812,"Sylvan Springs, Alabama",1177624259,281314.0,Sylvan Springs,Alabama,Start
104673,"Sylvania, Alabama",1166331023,281188.0,Sylvania,Alabama,GA
105151,"Talladega Springs, Alabama",1166331095,281482.0,Talladega Springs,Alabama,C
105150,"Talladega, Alabama",1165903654,281481.0,Talladega,Alabama,C
104680,"Tallassee, Alabama",1151228134,281195.0,Tallassee,Alabama,C
104813,"Tarrant, Alabama",1177783643,281315.0,Tarrant,Alabama,C
104721,"Taylor, Alabama",1166331142,281235.0,Taylor,Alabama,C
104892,"Thomaston, Alabama",1166331276,281383.0,Thomaston,Alabama,C
104573,"Thomasville, Alabama",1178846594,281099.0,Thomasville,Alabama,GA
104560,"Thorsby, Alabama",1166331319,281086.0,Thorsby,Alabama,C
104843,"Town Creek, Alabama",1166331496,281341.0,Town Creek,Alabama,C
104567,"Toxey, Alabama",1166331527,281094.0,Toxey,Alabama,Start
104815,"Trafford, Alabama",1166331545,281316.0,Trafford,Alabama,Start
104881,"Triana, Alabama",1178614293,281375.0,Triana,Alabama,GA
105083,"Trinity, Alabama",1166331634,281421.0,Trinity,Alabama,C
105100,"Troy, Alabama",1176314436,281436.0,Troy,Alabama,C
104816,"Trussville, Alabama",1175000150,281317.0,Trussville,Alabama,C
105167,"Tuscaloosa, Alabama",1179478135,281497.0,Tuscaloosa,Alabama,B
104589,"Tuscumbia, Alabama",1178910105,281115.0,Tuscumbia,Alabama,GA
104869,"Tuskegee, Alabama",1177701177,281365.0,Tuskegee,Alabama,B
14940151,"Twin, Alabama",1175521846,15427964.0,Twin,Alabama,Start
104903,"Union Grove, Alabama",1166331875,281394.0,Union Grove,Alabama,C
101167,"Union Springs, Alabama",1165905202,281049.0,Union Springs,Alabama,C
104725,"Union, Alabama",1178295657,281239.0,Union,Alabama,Start
105085,"Uniontown, Alabama",1165905237,281423.0,Uniontown,Alabama,C
104548,"Valley, Alabama",1165905995,281074.0,Valley,Alabama,C
1857459,"Valley Grande, Alabama",1165905981,10745851.0,Valley Grande,Alabama,C
104674,"Valley Head, Alabama",1166331993,281189.0,Valley Head,Alabama,C
100808,"Vance, Alabama",1166332037,281029.0,Vance,Alabama,C
104827,"Vernon, Alabama",1165906151,281325.0,Vernon,Alabama,C
104818,"Vestavia Hills, Alabama",1165906191,281318.0,Vestavia Hills,Alabama,C
104711,"Vina, Alabama",1166332226,281227.0,Vina,Alabama,C
105122,"Vincent, Alabama",1165906276,281454.0,Vincent,Alabama,C
104927,"Vredenburgh, Alabama",1166332292,281412.0,Vredenburgh,Alabama,Start
105103,"Wadley, Alabama",1166332312,281439.0,Wadley,Alabama,C
105152,"Waldo, Alabama",1166332371,281483.0,Waldo,Alabama,Start
104699,"Walnut Grove, Alabama",1166332454,281214.0,Walnut Grove,Alabama,GA
101165,"Warrior, Alabama",1170770819,281047.0,Warrior,Alabama,C
104838,"Waterloo, Alabama",1166332754,281333.0,Waterloo,Alabama,C
106419,"Waverly, Alabama",1132854855,281075.0,Waverly,Alabama,C
103744,"Weaver, Alabama",1165906934,281065.0,Weaver,Alabama,C
104744,"Webb, Alabama",1166332930,281257.0,Webb,Alabama,Start
105104,"Wedowee, Alabama",1172981633,281440.0,Wedowee,Alabama,C
100810,"West Blocton, Alabama",1179078811,281030.0,West Blocton,Alabama,C
104819,"West Jefferson, Alabama",1166333114,281319.0,West Jefferson,Alabama,Start
104629,"West Point, Alabama",1166333164,281158.0,West Point,Alabama,Start
18999999,"Westover, Alabama",1165907320,20645859.0,Westover,Alabama,Start
104681,"Wetumpka, Alabama",1176205749,281196.0,Wetumpka,Alabama,GA
104866,"White Hall, Alabama",1166333467,281362.0,White Hall,Alabama,C
105123,"Wilsonville, Alabama",1166333841,281455.0,Wilsonville,Alabama,Start
105124,"Wilton, Alabama",1166333844,281456.0,Wilton,Alabama,Start
104706,"Winfield, Alabama",1177270687,281222.0,Winfield,Alabama,C
105105,"Woodland, Alabama",1166334268,281441.0,Woodland,Alabama,C
18770037,"Woodstock, Alabama",1166334349,10746830.0,Woodstock,Alabama,C
104760,"Woodville, Alabama",1166334382,281271.0,Woodville,Alabama,C
105187,"Yellow Bluff, Alabama",1166334559,281516.0,Yellow Bluff,Alabama,Start
105141,"York, Alabama",1171163639,281473.0,York,Alabama,C
104730,"Abbeville, Alabama",1171163550,281244.0,Abbeville,Alabama,C
104761,"Adamsville, Alabama",1177621427,281272.0,Adamsville,Alabama,C
105188,"Addison, Alabama",1168359898,281517.0,Addison,Alabama,C
104726,"Akron, Alabama",1165909508,281240.0,Akron,Alabama,GA
105109,"Alabaster, Alabama",1179139816,281444.0,Alabaster,Alabama,C
104899,"Albertville, Alabama",1179198677,281390.0,Albertville,Alabama,C
105153,"Alexander City, Alabama",1179140073,281484.0,Alexander City,Alabama,GA
105086,"Aliceville, Alabama",1167792390,281424.0,Aliceville,Alabama,GA
100811,"Allgood, Alabama",1165909718,281031.0,Allgood,Alabama,C
100812,"Altoona, Alabama",1165909823,281032.0,Altoona,Alabama,C
104595,"Andalusia, Alabama",1179141586,281121.0,Andalusia,Alabama,C
46726043,"Anderson, Lauderdale County, Alabama",662691565,281326.0,Anderson,Lauderdale County,Stub
103733,"Anniston, Alabama",1176049382,281054.0,Anniston,Alabama,C
104617,"Arab, Alabama",1171375371,281145.0,Arab,Alabama,C
104850,"Ardmore, Alabama",1176903479,281348.0,Ardmore,Alabama,GA
104764,"Argo, Alabama",1177623964,281273.0,Argo,Alabama,C
104630,"Ariton, Alabama",1166014478,281159.0,Ariton,Alabama,C
105189,"Arley, Alabama",1166014498,281518.0,Arley,Alabama,C
104734,"Ashford, Alabama",1166014593,281248.0,Ashford,Alabama,C
104574,"Ashland, Alabama",1174331705,281100.0,Ashland,Alabama,C
105125,"Ashville, Alabama",1148844011,281457.0,Ashville,Alabama,C
104851,"Athens, Alabama",1175308807,281349.0,Athens,Alabama,C
104682,"Atmore, Alabama",1167926420,281197.0,Atmore,Alabama,C
104688,"Attalla, Alabama",1165507856,281204.0,Attalla,Alabama,C
104844,"Auburn, Alabama",1179546333,281342.0,Auburn,Alabama,REQUEST FAIL
99880,"Autaugaville, Alabama",1166014815,281001.0,Autaugaville,Alabama,C
104735,"Avon, Alabama",1166014861,281249.0,Avon,Alabama,Start
104596,"Babbie, Alabama",1168820544,281122.0,Babbie,Alabama,Start
104618,"Baileyton, Alabama",1166014939,281147.0,Baileyton,Alabama,C
6022587,"Bakerhill, Alabama",1166014954,10745830.0,Bakerhill,Alabama,Start
105096,"Banks, Alabama",1166014997,281433.0,Banks,Alabama,C
99886,"Bay Minette, Alabama",1177963600,281006.0,Bay Minette,Alabama,C
104904,"Bayou La Batre, Alabama",1177999052,281395.0,Bayou La Batre,Alabama,C
104893,"Bear Creek, Alabama",1166015184,281384.0,Bear Creek,Alabama,GA
104923,"Beatrice, Alabama",1166015214,281408.0,Beatrice,Alabama,C
104820,"Beaverton, Alabama",1166015251,281320.0,Beaverton,Alabama,Start
104700,"Belk, Alabama",1166015313,281215.0,Belk,Alabama,C
104859,"Benton, Alabama",1166015434,281356.0,Benton,Alabama,C
23831085,"Berlin, Alabama",1166015476,29790204.0,Berlin,Alabama,Start
104701,"Berry, Alabama",1166015515,281216.0,Berry,Alabama,C
104765,"Bessemer, Alabama",1178999596,281274.0,Bessemer,Alabama,C
99882,"Billingsley, Alabama",1166015695,281002.0,Billingsley,Alabama,Start
85427,"Birmingham, Alabama",1179414429,281275.0,Birmingham,Alabama,B
104712,"Black, Alabama",1166015772,281228.0,Black,Alabama,Start
100813,"Blountsville, Alabama",1105978061,281033.0,Blountsville,Alabama,GA
100800,"Blue Springs, Alabama",1166015902,281020.0,Blue Springs,Alabama,Start
104689,"Boaz, Alabama",1177138566,281205.0,Boaz,Alabama,GA
104722,"Boligee, Alabama",1166015957,281236.0,Boligee,Alabama,C
105142,"Bon Air, Alabama",1166015981,281474.0,Bon Air,Alabama,C
104609,"Brantley, Alabama",1165814013,281136.0,Brantley,Alabama,C
100805,"Brent, Alabama",1172245542,281025.0,Brent,Alabama,GA
104683,"Brewton, Alabama",1162427481,281198.0,Brewton,Alabama,GA
104745,"Bridgeport, Alabama",1165537046,281258.0,Bridgeport,Alabama,GA
104766,"Brighton, Alabama",1177621572,281276.0,Brighton,Alabama,C
104894,"Brilliant, Alabama",1166016323,281385.0,Brilliant,Alabama,GA
104767,"Brookside, Alabama",1170769013,281277.0,Brookside,Alabama,C
105161,"Brookwood, Alabama",1178216914,281491.0,Brookwood,Alabama,C
105098,"Brundidge, Alabama",1165537457,281434.0,Brundidge,Alabama,C
104561,"Butler, Alabama",1144752979,281087.0,Butler,Alabama,C
104556,"Calera, Alabama",1165537934,281082.0,Calera,Alabama,C
105182,"Camden, Alabama",1176316224,281511.0,Camden,Alabama,GA
105154,"Camp Hill, Alabama",1166017104,281485.0,Camp Hill,Alabama,C
105168,"Carbon Hill, Alabama",1175376595,281498.0,Carbon Hill,Alabama,C
104769,"Cardiff, Alabama",1166017260,281279.0,Cardiff,Alabama,Start
104597,"Carolina, Alabama",1166017310,281123.0,Carolina,Alabama,Start
105087,"Carrollton, Alabama",1096812581,281425.0,Carrollton,Alabama,C
104590,"Castleberry, Alabama",1166017442,281116.0,Castleberry,Alabama,Start
104550,"Cedar Bluff, Alabama",1177836881,281076.0,Cedar Bluff,Alabama,C
104771,"Center Point, Alabama",1174837569,281280.0,Center Point,Alabama,C
104551,"Centre, Alabama",1164314017,281077.0,Centre,Alabama,C
100806,"Centreville, Alabama",1172134285,281026.0,Centreville,Alabama,C
105178,"Chatom, Alabama",1159488446,281508.0,Chatom,Alabama,C
105110,"Chelsea, Alabama",1165539092,281445.0,Chelsea,Alabama,C
104584,"Cherokee, Alabama",1166017755,281110.0,Cherokee,Alabama,C
104905,"Chickasaw, Alabama",1165539195,281396.0,Chickasaw,Alabama,C
105111,"Childersburg, Alabama",1165539227,281446.0,Childersburg,Alabama,GA
104907,"Citronelle, Alabama",1165539457,281397.0,Citronelle,Alabama,C
104557,"Clanton, Alabama",1158612343,281083.0,Clanton,Alabama,GA
104773,"Clay, Alabama",1177621993,281283.0,Clay,Alabama,C
104631,"Clayhatchee, Alabama",1166018079,281160.0,Clayhatchee,Alabama,Start
100801,"Clayton, Alabama",1155236230,281021.0,Clayton,Alabama,C
100816,"Cleveland, Alabama",1168466910,281034.0,Cleveland,Alabama,C
100802,"Clio, Alabama",1165644511,281022.0,Clio,Alabama,Start
105162,"Coaling, Alabama",1166018304,281492.0,Coaling,Alabama,C
104713,"Coffee Springs, Alabama",1166018326,248280.0,Coffee Springs,Alabama,Start
104569,"Coffeeville, Alabama",1166029689,281095.0,Coffeeville,Alabama,C
105163,"Coker, Alabama",1166018360,281493.0,Coker,Alabama,Start
104552,"Collinsville, Alabama",1177947751,281078.0,Collinsville,Alabama,C
104620,"Colony, Alabama",1166018463,281148.0,Colony,Alabama,GA
104736,"Columbia, Alabama",1166018475,281250.0,Columbia,Alabama,C
105112,"Columbiana, Alabama",1151357569,281447.0,Columbiana,Alabama,C
104676,"Coosada, Alabama",1172561590,281191.0,Coosada,Alabama,C
105169,"Cordova, Alabama",1165645181,281499.0,Cordova,Alabama,GA
104737,"Cottonwood, Alabama",1096812941,281251.0,Cottonwood,Alabama,C
101154,"County Line, Alabama",1166018950,281035.0,County Line,Alabama,Start
104839,"Courtland, Alabama",1157580326,281335.0,Courtland,Alabama,GA
104738,"Cowarts, Alabama",1166019003,281252.0,Cowarts,Alabama,C
104908,"Creola, Alabama",1139764613,281398.0,Creola,Alabama,GA
104660,"Crossville, Alabama",1166066155,281175.0,Crossville,Alabama,C
105135,"Cuba, Alabama",1175879685,281467.0,Cuba,Alabama,C
104621,"Cullman, Alabama",1177009324,281149.0,Cullman,Alabama,B
7960910,"Cusseta, Alabama",1172824345,11811853.0,Cusseta,Alabama,Start
105155,"Dadeville, Alabama",1158607851,281486.0,Dadeville,Alabama,C
104632,"Daleville, Alabama",1154496305,281161.0,Daleville,Alabama,GA
99887,"Daphne, Alabama",1165646156,281007.0,Daphne,Alabama,FA
104909,"Dauphin Island, Alabama",1174226588,281399.0,Dauphin Island,Alabama,B
105156,"Daviston, Alabama",1166066473,281487.0,Daviston,Alabama,C
104882,"Dayton, Alabama",1166066487,281376.0,Dayton,Alabama,C
104677,"Deatsville, Alabama",1166066515,281192.0,Deatsville,Alabama,C
104852,"Decatur, Alabama",1178063438,281350.0,Decatur,Alabama,C
104883,"Demopolis, Alabama",1161394946,281377.0,Demopolis,Alabama,B
104822,"Detroit, Alabama",1166066756,281321.0,Detroit,Alabama,Start
104622,"Dodge City, Alabama",1166066982,281150.0,Dodge City,Alabama,Start
105170,"Dora, Alabama",1165647022,281500.0,Dora,Alabama,C
104633,"Dothan, Alabama",1179231968,281162.0,Dothan,Alabama,B
105190,"Double Springs, Alabama",1159024876,281519.0,Double Springs,Alabama,C
104900,"Douglas, Alabama",1166067023,281391.0,Douglas,Alabama,GA
104610,"Dozier, Alabama",1096813187,281137.0,Dozier,Alabama,Start
104747,"Dutton, Alabama",1166067175,281259.0,Dutton,Alabama,C
104684,"East Brewton, Alabama",1165647609,281199.0,East Brewton,Alabama,C
104678,"Eclectic, Alabama",1145048302,281193.0,Eclectic,Alabama,C
104576,"Edwardsville, Alabama",1166067508,281102.0,Edwardsville,Alabama,C
104580,"Elba, Alabama",1163400900,281106.0,Elba,Alabama,C
99888,"Elberta, Alabama",1175895043,281008.0,Elberta,Alabama,C
105171,"Eldridge, Alabama",1178177223,281501.0,Eldridge,Alabama,Start
104853,"Elkmont, Alabama",1176555126,281351.0,Elkmont,Alabama,C
104679,"Elmore, Alabama",1166067658,281194.0,Elmore,Alabama,C
105136,"Emelle, Alabama",1158753175,281468.0,Emelle,Alabama,C
104581,"Enterprise, Alabama",1160273773,281107.0,Enterprise,Alabama,C
105137,"Epes, Alabama",1166067751,281469.0,Epes,Alabama,C
105088,"Ethelsville, Alabama",1166067848,281426.0,Ethelsville,Alabama,Start
100803,"Eufaula, Alabama",1160493671,281023.0,Eufaula,Alabama,GA
104723,"Eutaw, Alabama",1158611853,281237.0,Eutaw,Alabama,C
105078,"Eva, Alabama",1166067877,281415.0,Eva,Alabama,GA
104591,"Evergreen, Conecuh County, Alabama",1158611789,281117.0,Evergreen,Conecuh County,C
104924,"Excel, Alabama",1166067942,281409.0,Excel,Alabama,C
104777,"Fairfield, Alabama",1177239572,281286.0,Fairfield,Alabama,C
99889,"Fairhope, Alabama",1173963070,281009.0,Fairhope,Alabama,C
104623,"Fairview, Alabama",1166068021,281151.0,Fairview,Alabama,C
105079,"Falkville, Alabama",1166068054,281416.0,Falkville,Alabama,GA
104884,"Faunsdale, Alabama",1167428050,281378.0,Faunsdale,Alabama,GA
104703,"Fayette, Alabama",1142947111,281218.0,Fayette,Alabama,C
104544,"Five Points, Alabama",1166068289,281070.0,Five Points,Alabama,C
104685,"Flomaton, Alabama",1166244039,281200.0,Flomaton,Alabama,C
104598,"Florala, Alabama",1166068321,281124.0,Florala,Alabama,C
104829,"Florence, Alabama",1178304592,281327.0,Florence,Alabama,C
99890,"Foley, Alabama",1166414056,281010.0,Foley,Alabama,C
104724,"Forkland, Alabama",1166068466,281238.0,Forkland,Alabama,C
104860,"Fort Deposit, Alabama",1177020476,281357.0,Fort Deposit,Alabama,C
104661,"Fort Payne, Alabama",1172551841,281176.0,Fort Payne,Alabama,GA
104867,"Franklin, Alabama",1166068620,281363.0,Franklin,Alabama,GA
104925,"Frisco City, Alabama",1166068863,281410.0,Frisco City,Alabama,C
104577,"Fruithurst, Alabama",1166068877,281103.0,Fruithurst,Alabama,Start
104570,"Fulton, Alabama",1166068885,281096.0,Fulton,Alabama,Start
104779,"Fultondale, Alabama",1165840932,281288.0,Fultondale,Alabama,C
104662,"Fyffe, Alabama",1160192215,281177.0,Fyffe,Alabama,C
104690,"Gadsden, Alabama",1177146243,281206.0,Gadsden,Alabama,C
105138,"Gainesville, Alabama",1166068936,281470.0,Gainesville,Alabama,C
104599,"Gantt, Alabama",1166068957,281125.0,Gantt,Alabama,Start
101155,"Garden City, Alabama",1166068968,281036.0,Garden City,Alabama,C
104780,"Gardendale, Alabama",1175530987,281289.0,Gardendale,Alabama,C
104553,"Gaylesville, Alabama",1166069113,281079.0,Gaylesville,Alabama,C
105139,"Geiger, Alabama",1166069121,281471.0,Geiger,Alabama,Start
104715,"Geneva, Alabama",1165747810,281230.0,Geneva,Alabama,C
101169,"Georgiana, Alabama",1178540000,281050.0,Georgiana,Alabama,Start
104663,"Geraldine, Alabama",1166069211,281178.0,Geraldine,Alabama,C
104562,"Gilbertown, Alabama",1166069407,281088.0,Gilbertown,Alabama,C
104704,"Glen Allen, Alabama",1166069457,281219.0,Glen Allen,Alabama,C
103736,"Glencoe, Alabama",1165748058,281057.0,Glencoe,Alabama,C
104611,"Glenwood, Alabama",1096814086,281138.0,Glenwood,Alabama,Start
105157,"Goldville, Alabama",1177535939,281488.0,Goldville,Alabama,Start
104625,"Good Hope, Alabama",1165748200,281152.0,Good Hope,Alabama,C
104593,"Goodwater, Alabama",1166069571,281119.0,Goodwater,Alabama,C
105089,"Gordo, Alabama",1176908359,281427.0,Gordo,Alabama,C
104739,"Gordon, Alabama",1166069580,281253.0,Gordon,Alabama,C
104862,"Gordonville, Alabama",1166069594,281358.0,Gordonville,Alabama,C
105099,"Goshen, Alabama",1166069601,281435.0,Goshen,Alabama,C
104901,"Grant, Alabama",1166069728,281392.0,Grant,Alabama,GA
104782,"Graysville, Alabama",1177622200,281292.0,Graysville,Alabama,C
104727,"Greensboro, Alabama",1172134373,281241.0,Greensboro,Alabama,C
101170,"Greenville, Alabama",1171417115,281051.0,Greenville,Alabama,C
104635,"Grimes, Alabama",1166180119,281164.0,Grimes,Alabama,Start
104571,"Grove Hill, Alabama",1144754911,281097.0,Grove Hill,Alabama,C
104895,"Guin, Alabama",1173001379,281386.0,Guin,Alabama,C
99891,"Gulf Shores, Alabama",1174473447,281011.0,Gulf Shores,Alabama,C
104902,"Guntersville, Alabama",1169878221,281393.0,Guntersville,Alabama,C
104870,"Gurley, Alabama",1173078483,281366.0,Gurley,Alabama,C
104705,"Gu-Win, Alabama",1175521277,281220.0,Gu-Win,Alabama,C
104896,"Hackleburg, Alabama",1167581471,281387.0,Hackleburg,Alabama,GA
104731,"Haleburg, Alabama",1166180281,281245.0,Haleburg,Alabama,C
104897,"Haleyville, Alabama",1168590141,281388.0,Haleyville,Alabama,GA
104898,"Hamilton, Alabama",1170634832,281389.0,Hamilton,Alabama,C
104664,"Hammondville, Alabama",1166180369,281179.0,Hammondville,Alabama,C
