article_title,revision_id,article_quality,state,population,regional_division
"Birmingham Township, Chester County, Pennsylvania",1176482402,GA,Pennsylvania,12972008,Middle Atlantic
"Strasburg Township, Lancaster County, Pennsylvania",1175378296,Stub,Pennsylvania,12972008,Middle Atlantic
"Mahoning Township, Montour County, Pennsylvania",1167333432,C,Pennsylvania,12972008,Middle Atlantic
"West Reading, Pennsylvania",1178658141,C,Pennsylvania,12972008,Middle Atlantic
"Forty Fort, Pennsylvania",1171934078,C,Pennsylvania,12972008,Middle Atlantic
"Menallen Township, Fayette County, Pennsylvania",1167341838,GA,Pennsylvania,12972008,Middle Atlantic
"Salem Township, Wayne County, Pennsylvania",1169095883,C,Pennsylvania,12972008,Middle Atlantic
"Cornwall, Pennsylvania",1157355707,GA,Pennsylvania,12972008,Middle Atlantic
"Barrett Township, Pennsylvania",1177227550,C,Pennsylvania,12972008,Middle Atlantic
"Greenfield Township, Blair County, Pennsylvania",1167128155,C,Pennsylvania,12972008,Middle Atlantic
"Upper Paxton Township, Dauphin County, Pennsylvania",1175371987,Stub,Pennsylvania,12972008,Middle Atlantic
"Little Britain Township, Lancaster County, Pennsylvania",1167319138,GA,Pennsylvania,12972008,Middle Atlantic
"Aldan, Pennsylvania",1177554284,C,Pennsylvania,12972008,Middle Atlantic
"Connoquenessing Township, Butler County, Pennsylvania",1177332225,C,Pennsylvania,12972008,Middle Atlantic
"Pine Grove Township, Schuylkill County, Pennsylvania",1157451747,B,Pennsylvania,12972008,Middle Atlantic
"Ruscombmanor Township, Berks County, Pennsylvania",1175381183,Stub,Pennsylvania,12972008,Middle Atlantic
"Heidelberg Township, Lebanon County, Pennsylvania",1167135373,B,Pennsylvania,12972008,Middle Atlantic
"Bethel Township, Berks County, Pennsylvania",1179046713,C,Pennsylvania,12972008,Middle Atlantic
"Waynesburg, Pennsylvania",1175750196,GA,Pennsylvania,12972008,Middle Atlantic
"Mahanoy City, Pennsylvania",1166838064,C,Pennsylvania,12972008,Middle Atlantic
"Baden, Pennsylvania",1176511423,C,Pennsylvania,12972008,Middle Atlantic
"Throop, Pennsylvania",1158113989,C,Pennsylvania,12972008,Middle Atlantic
"Tinicum Township, Delaware County, Pennsylvania",1167968131,C,Pennsylvania,12972008,Middle Atlantic
"Chester Township, Delaware County, Pennsylvania",1173178313,C,Pennsylvania,12972008,Middle Atlantic
"Windber, Pennsylvania",1165208780,C,Pennsylvania,12972008,Middle Atlantic
"Charleroi, Pennsylvania",1177115550,GA,Pennsylvania,12972008,Middle Atlantic
"Fleetwood, Pennsylvania",1173541674,GA,Pennsylvania,12972008,Middle Atlantic
"Clarion Township, Clarion County, Pennsylvania",1173813179,C,Pennsylvania,12972008,Middle Atlantic
"North Beaver Township, Lawrence County, Pennsylvania",1175954723,Stub,Pennsylvania,12972008,Middle Atlantic
"Brown Township, Mifflin County, Pennsylvania",1175073957,C,Pennsylvania,12972008,Middle Atlantic
"West Pikeland Township, Chester County, Pennsylvania",1175370664,Stub,Pennsylvania,12972008,Middle Atlantic
"Jenner Township, Somerset County, Pennsylvania",1157436562,GA,Pennsylvania,12972008,Middle Atlantic
"Centre Township, Berks County, Pennsylvania",1174275213,C,Pennsylvania,12972008,Middle Atlantic
"Chalfont, Pennsylvania",1173966763,GA,Pennsylvania,12972008,Middle Atlantic
"East Franklin Township, Armstrong County, Pennsylvania",1171194694,C,Pennsylvania,12972008,Middle Atlantic
"Boyertown, Pennsylvania",1179391518,C,Pennsylvania,12972008,Middle Atlantic
"Canaan Township, Wayne County, Pennsylvania",1166689914,GA,Pennsylvania,12972008,Middle Atlantic
"Franklin Township, Beaver County, Pennsylvania",1176361572,Start,Pennsylvania,12972008,Middle Atlantic
"Edgmont Township, Delaware County, Pennsylvania",1166992447,C,Pennsylvania,12972008,Middle Atlantic
"Dallastown, Pennsylvania",1157356176,C,Pennsylvania,12972008,Middle Atlantic
"Caernarvon Township, Berks County, Pennsylvania",1176777995,GA,Pennsylvania,12972008,Middle Atlantic
"Greencastle, Pennsylvania",1173798572,GA,Pennsylvania,12972008,Middle Atlantic
"Ridgway, Pennsylvania",1170241418,C,Pennsylvania,12972008,Middle Atlantic
"Sinking Spring, Pennsylvania",1173397950,C,Pennsylvania,12972008,Middle Atlantic
"Rush Township, Centre County, Pennsylvania",1167642659,GA,Pennsylvania,12972008,Middle Atlantic
"Tinicum Township, Bucks County, Pennsylvania",1173798205,C,Pennsylvania,12972008,Middle Atlantic
"Kittanning, Pennsylvania",1171360839,GA,Pennsylvania,12972008,Middle Atlantic
"Monroe Township, Snyder County, Pennsylvania",1157441488,C,Pennsylvania,12972008,Middle Atlantic
"Millcreek Township, Lebanon County, Pennsylvania",1157441330,B,Pennsylvania,12972008,Middle Atlantic
"Waterford Township, Erie County, Pennsylvania",1175373632,Stub,Pennsylvania,12972008,Middle Atlantic
"Lawrence Park Township, Erie County, Pennsylvania",1167295671,C,Pennsylvania,12972008,Middle Atlantic
"Irwin, Pennsylvania",1157436246,C,Pennsylvania,12972008,Middle Atlantic
"Woodward Township, Clearfield County, Pennsylvania",1169059406,C,Pennsylvania,12972008,Middle Atlantic
"Elizabeth Township, Lancaster County, Pennsylvania",1157357626,C,Pennsylvania,12972008,Middle Atlantic
"Akron, Pennsylvania",1174444665,C,Pennsylvania,12972008,Middle Atlantic
"Laureldale, Pennsylvania",1173397761,C,Pennsylvania,12972008,Middle Atlantic
"Washington Township, Berks County, Pennsylvania",1174634561,C,Pennsylvania,12972008,Middle Atlantic
"Brookville, Pennsylvania",1166634726,GA,Pennsylvania,12972008,Middle Atlantic
"Carroll Valley, Pennsylvania",1166691535,C,Pennsylvania,12972008,Middle Atlantic
"Lansford, Pennsylvania",1157438073,C,Pennsylvania,12972008,Middle Atlantic
"West Pottsgrove Township, Montgomery County, Pennsylvania",1175370643,Stub,Pennsylvania,12972008,Middle Atlantic
"Shenango Township, Mercer County, Pennsylvania",1160605120,C,Pennsylvania,12972008,Middle Atlantic
"Denver, Pennsylvania",1174365642,GA,Pennsylvania,12972008,Middle Atlantic
"Codorus Township, York County, Pennsylvania",1179090830,C,Pennsylvania,12972008,Middle Atlantic
"Pennsburg, Pennsylvania",1170351593,C,Pennsylvania,12972008,Middle Atlantic
"Armagh Township, Mifflin County, Pennsylvania",1172046741,Stub,Pennsylvania,12972008,Middle Atlantic
"Washington Township, Fayette County, Pennsylvania",1167836616,C,Pennsylvania,12972008,Middle Atlantic
"Paradise Township, York County, Pennsylvania",1169873621,C,Pennsylvania,12972008,Middle Atlantic
"East Drumore Township, Lancaster County, Pennsylvania",1166990666,C,Pennsylvania,12972008,Middle Atlantic
"Shrewsbury, Pennsylvania",1158102728,GA,Pennsylvania,12972008,Middle Atlantic
"Sewickley, Pennsylvania",1174438989,GA,Pennsylvania,12972008,Middle Atlantic
"Lower Milford Township, Lehigh County, Pennsylvania",1177807771,Stub,Pennsylvania,12972008,Middle Atlantic
"Conestoga Township, Lancaster County, Pennsylvania",1166757744,C,Pennsylvania,12972008,Middle Atlantic
"Rockland Township, Berks County, Pennsylvania",1174294696,C,Pennsylvania,12972008,Middle Atlantic
"Green Township, Indiana County, Pennsylvania",1167127878,C,Pennsylvania,12972008,Middle Atlantic
"Port Vue, Pennsylvania",1169848426,C,Pennsylvania,12972008,Middle Atlantic
"Northumberland, Pennsylvania",1173845868,C,Pennsylvania,12972008,Middle Atlantic
"Zelienople, Pennsylvania",1163975496,C,Pennsylvania,12972008,Middle Atlantic
"Hempfield Township, Mercer County, Pennsylvania",1160603413,C,Pennsylvania,12972008,Middle Atlantic
"Frackville, Pennsylvania",1173873837,C,Pennsylvania,12972008,Middle Atlantic
"Jefferson Township, Lackawanna County, Pennsylvania",1174297999,C,Pennsylvania,12972008,Middle Atlantic
"Northern Cambria, Pennsylvania",1175999756,C,Pennsylvania,12972008,Middle Atlantic
"Clinton Township, Lycoming County, Pennsylvania",1157354960,GA,Pennsylvania,12972008,Middle Atlantic
"Paupack Township, Wayne County, Pennsylvania",1175383906,Stub,Pennsylvania,12972008,Middle Atlantic
"Alsace Township, Berks County, Pennsylvania",1171904785,Stub,Pennsylvania,12972008,Middle Atlantic
"Amwell Township, Pennsylvania",1171904925,C,Pennsylvania,12972008,Middle Atlantic
"North Manheim Township, Schuylkill County, Pennsylvania",1175954153,Stub,Pennsylvania,12972008,Middle Atlantic
"Greenwich Township, Berks County, Pennsylvania",1178623839,C,Pennsylvania,12972008,Middle Atlantic
"Millvale, Pennsylvania",1178478277,GA,Pennsylvania,12972008,Middle Atlantic
"Point Township, Northumberland County, Pennsylvania",1175382721,Stub,Pennsylvania,12972008,Middle Atlantic
"Chadds Ford Township, Pennsylvania",1173535674,C,Pennsylvania,12972008,Middle Atlantic
"Sadsbury Township, Chester County, Pennsylvania",1167666357,C,Pennsylvania,12972008,Middle Atlantic
"Colerain Township, Lancaster County, Pennsylvania",1157355097,GA,Pennsylvania,12972008,Middle Atlantic
"Kane, Pennsylvania",1175718981,C,Pennsylvania,12972008,Middle Atlantic
"Hanover Township, Beaver County, Pennsylvania",1176402357,C,Pennsylvania,12972008,Middle Atlantic
"Mount Joy Township, Adams County, Pennsylvania",1167392377,C,Pennsylvania,12972008,Middle Atlantic
"Slippery Rock, Pennsylvania",1173791914,C,Pennsylvania,12972008,Middle Atlantic
"Oley Township, Berks County, Pennsylvania",1175502487,Stub,Pennsylvania,12972008,Middle Atlantic
"Jenks Township, Forest County, Pennsylvania",1173806640,C,Pennsylvania,12972008,Middle Atlantic
"Jackson Township, Butler County, Pennsylvania",1177614707,C,Pennsylvania,12972008,Middle Atlantic
"Parkesburg, Pennsylvania",1175594666,C,Pennsylvania,12972008,Middle Atlantic
"Mansfield, Pennsylvania",1166184776,C,Pennsylvania,12972008,Middle Atlantic
"Rochester, Pennsylvania",1179060740,C,Pennsylvania,12972008,Middle Atlantic
"Pennsbury Township, Chester County, Pennsylvania",1175381723,Stub,Pennsylvania,12972008,Middle Atlantic
"Damascus Township, Wayne County, Pennsylvania",1166848974,GA,Pennsylvania,12972008,Middle Atlantic
"Tilden Township, Berks County, Pennsylvania",1175377842,Stub,Pennsylvania,12972008,Middle Atlantic
"Fox Township, Elk County, Pennsylvania",1173807414,C,Pennsylvania,12972008,Middle Atlantic
"Portage Township, Cambria County, Pennsylvania",1157453631,C,Pennsylvania,12972008,Middle Atlantic
"Wallace Township, Chester County, Pennsylvania",1175373804,Stub,Pennsylvania,12972008,Middle Atlantic
"Pen Argyl, Pennsylvania",1171088128,C,Pennsylvania,12972008,Middle Atlantic
"Halifax Township, Dauphin County, Pennsylvania",1167130195,C,Pennsylvania,12972008,Middle Atlantic
"Price Township, Monroe County, Pennsylvania",1175382592,Stub,Pennsylvania,12972008,Middle Atlantic
"Wharton Township, Fayette County, Pennsylvania",1159222107,GA,Pennsylvania,12972008,Middle Atlantic
"Trappe, Pennsylvania",1158115047,GA,Pennsylvania,12972008,Middle Atlantic
"Potter Township, Centre County, Pennsylvania",1167499366,C,Pennsylvania,12972008,Middle Atlantic
"Upper Frederick Township, Montgomery County, Pennsylvania",1175372552,Stub,Pennsylvania,12972008,Middle Atlantic
"Buffalo Township, Union County, Pennsylvania",1176486537,C,Pennsylvania,12972008,Middle Atlantic
"Mount Pleasant Township, Washington County, Pennsylvania",1152771781,C,Pennsylvania,12972008,Middle Atlantic
"Winfield Township, Butler County, Pennsylvania",1175369498,Stub,Pennsylvania,12972008,Middle Atlantic
"Mifflinburg, Pennsylvania",1157441183,GA,Pennsylvania,12972008,Middle Atlantic
"Muncy Creek Township, Lycoming County, Pennsylvania",1157442619,GA,Pennsylvania,12972008,Middle Atlantic
"Ohioville, Pennsylvania",1176767103,GA,Pennsylvania,12972008,Middle Atlantic
"Conewango Township, Warren County, Pennsylvania",1178599400,C,Pennsylvania,12972008,Middle Atlantic
"Union Township, Berks County, Pennsylvania",1174295357,C,Pennsylvania,12972008,Middle Atlantic
"Menallen Township, Adams County, Pennsylvania",1167341834,C,Pennsylvania,12972008,Middle Atlantic
"Freeland, Pennsylvania",1176702652,GA,Pennsylvania,12972008,Middle Atlantic
"Lehman Township, Luzerne County, Pennsylvania",1167296735,C,Pennsylvania,12972008,Middle Atlantic
"West Salem Township, Mercer County, Pennsylvania",1175371863,Stub,Pennsylvania,12972008,Middle Atlantic
"Fayette Township, Pennsylvania",1172847794,C,Pennsylvania,12972008,Middle Atlantic
"Hegins Township, Schuylkill County, Pennsylvania",1167135355,C,Pennsylvania,12972008,Middle Atlantic
"Rice Township, Luzerne County, Pennsylvania",1175381403,Stub,Pennsylvania,12972008,Middle Atlantic
"Foster Township, Luzerne County, Pennsylvania",1157358990,C,Pennsylvania,12972008,Middle Atlantic
"Lower Chichester Township, Delaware County, Pennsylvania",1177808457,Stub,Pennsylvania,12972008,Middle Atlantic
"Union Township, Mifflin County, Pennsylvania",1175076234,C,Pennsylvania,12972008,Middle Atlantic
"Freedom Township, Blair County, Pennsylvania",1173685876,C,Pennsylvania,12972008,Middle Atlantic
"Heidelberg Township, Lehigh County, Pennsylvania",1171087000,C,Pennsylvania,12972008,Middle Atlantic
"Charleston Township, Tioga County, Pennsylvania",1173730828,C,Pennsylvania,12972008,Middle Atlantic
"Nockamixon Township, Bucks County, Pennsylvania",1175955178,Stub,Pennsylvania,12972008,Middle Atlantic
"Etna, Pennsylvania",1168604732,C,Pennsylvania,12972008,Middle Atlantic
"Saltlick Township, Fayette County, Pennsylvania",1175380619,Stub,Pennsylvania,12972008,Middle Atlantic
"Sharpsburg, Pennsylvania",1173074486,C,Pennsylvania,12972008,Middle Atlantic
"Sadsbury Township, Lancaster County, Pennsylvania",1167666360,GA,Pennsylvania,12972008,Middle Atlantic
"Masontown, Pennsylvania",1157440300,C,Pennsylvania,12972008,Middle Atlantic
"Richmond Township, Berks County, Pennsylvania",1174294622,C,Pennsylvania,12972008,Middle Atlantic
"Springfield Township, Erie County, Pennsylvania",1167676333,GA,Pennsylvania,12972008,Middle Atlantic
"Blairsville, Pennsylvania",1158921729,GA,Pennsylvania,12972008,Middle Atlantic
"Manheim Township, York County, Pennsylvania",1157439803,C,Pennsylvania,12972008,Middle Atlantic
"Springdale, Pennsylvania",1178098012,C,Pennsylvania,12972008,Middle Atlantic
"Mount Oliver, Pennsylvania",1169487543,C,Pennsylvania,12972008,Middle Atlantic
"Rush Township, Schuylkill County, Pennsylvania",1173539745,C,Pennsylvania,12972008,Middle Atlantic
"Pulaski Township, Lawrence County, Pennsylvania",1159983696,C,Pennsylvania,12972008,Middle Atlantic
"Pittston Township, Luzerne County, Pennsylvania",1175383612,Stub,Pennsylvania,12972008,Middle Atlantic
"Forward Township, Allegheny County, Pennsylvania",1168833955,C,Pennsylvania,12972008,Middle Atlantic
"Snyder Township, Blair County, Pennsylvania",1167673753,C,Pennsylvania,12972008,Middle Atlantic
"Athens, Pennsylvania",1176420565,C,Pennsylvania,12972008,Middle Atlantic
"Conoy Township, Lancaster County, Pennsylvania",1177101424,C,Pennsylvania,12972008,Middle Atlantic
"Spring City, Pennsylvania",1158104623,C,Pennsylvania,12972008,Middle Atlantic
"Reserve Township, Allegheny County, Pennsylvania",1175381945,Stub,Pennsylvania,12972008,Middle Atlantic
"Douglass Township, Berks County, Pennsylvania",1177815134,C,Pennsylvania,12972008,Middle Atlantic
"Upper Salford Township, Montgomery County, Pennsylvania",1175374252,Stub,Pennsylvania,12972008,Middle Atlantic
"West Brunswick Township, Schuylkill County, Pennsylvania",1175373254,Stub,Pennsylvania,12972008,Middle Atlantic
"Ingram, Pennsylvania",1169058939,C,Pennsylvania,12972008,Middle Atlantic
"Nesquehoning, Pennsylvania",1159822571,GA,Pennsylvania,12972008,Middle Atlantic
"Wheatfield Township, Perry County, Pennsylvania",1175370474,Stub,Pennsylvania,12972008,Middle Atlantic
"Wesleyville, Pennsylvania",1158119547,C,Pennsylvania,12972008,Middle Atlantic
"Hatfield, Pennsylvania",1178320653,GA,Pennsylvania,12972008,Middle Atlantic
"Palmyra Township, Pike County, Pennsylvania",1178959829,Start,Pennsylvania,12972008,Middle Atlantic
"Ebensburg, Pennsylvania",1178708691,GA,Pennsylvania,12972008,Middle Atlantic
"South Franklin Township, Washington County, Pennsylvania",1175379398,Stub,Pennsylvania,12972008,Middle Atlantic
"Wellsboro, Pennsylvania",1177608727,C,Pennsylvania,12972008,Middle Atlantic
"Pitcairn, Pennsylvania",1169787164,GA,Pennsylvania,12972008,Middle Atlantic
"Union City, Pennsylvania",1178603006,GA,Pennsylvania,12972008,Middle Atlantic
"Tulpehocken Township, Berks County, Pennsylvania",1175377517,Stub,Pennsylvania,12972008,Middle Atlantic
"Manor, Pennsylvania",1157439845,C,Pennsylvania,12972008,Middle Atlantic
"Marlborough Township, Montgomery County, Pennsylvania",1177806865,Stub,Pennsylvania,12972008,Middle Atlantic
"Pine Creek Township, Clinton County, Pennsylvania",1167495847,C,Pennsylvania,12972008,Middle Atlantic
"Brackenridge, Pennsylvania",1168278355,GA,Pennsylvania,12972008,Middle Atlantic
"Pymatuning Township, Mercer County, Pennsylvania",1175382490,Stub,Pennsylvania,12972008,Middle Atlantic
"Lower Towamensing Township, Carbon County, Pennsylvania",1177807473,Stub,Pennsylvania,12972008,Middle Atlantic
"Upland, Pennsylvania",1176734397,GA,Pennsylvania,12972008,Middle Atlantic
"Centerville, Washington County, Pennsylvania",1152768043,GA,Pennsylvania,12972008,Middle Atlantic
"Slippery Rock Township, Lawrence County, Pennsylvania",1167673075,GA,Pennsylvania,12972008,Middle Atlantic
"North Wales, Pennsylvania",1173026401,C,Pennsylvania,12972008,Middle Atlantic
"Mahanoy Township, Schuylkill County, Pennsylvania",1177806896,Stub,Pennsylvania,12972008,Middle Atlantic
"Coplay, Pennsylvania",1177102182,C,Pennsylvania,12972008,Middle Atlantic
"Earl Township, Berks County, Pennsylvania",1174275775,C,Pennsylvania,12972008,Middle Atlantic
"Trafford, Pennsylvania",1158114947,GA,Pennsylvania,12972008,Middle Atlantic
"London Britain Township, Chester County, Pennsylvania",1167321264,C,Pennsylvania,12972008,Middle Atlantic
"Penn Township, Perry County, Pennsylvania",1167459263,C,Pennsylvania,12972008,Middle Atlantic
"Mount Penn, Pennsylvania",1173398145,GA,Pennsylvania,12972008,Middle Atlantic
"Daugherty Township, Beaver County, Pennsylvania",1174895136,Start,Pennsylvania,12972008,Middle Atlantic
"West Providence Township, Bedford County, Pennsylvania",1175371600,Stub,Pennsylvania,12972008,Middle Atlantic
"Bart Township, Pennsylvania",1172124674,C,Pennsylvania,12972008,Middle Atlantic
"Harmony Township, Beaver County, Pennsylvania",1167979496,C,Pennsylvania,12972008,Middle Atlantic
"Homestead, Pennsylvania",1169035959,C,Pennsylvania,12972008,Middle Atlantic
"Union Township, Adams County, Pennsylvania",1176484280,C,Pennsylvania,12972008,Middle Atlantic
"Paradise Township, Monroe County, Pennsylvania",1174316289,GA,Pennsylvania,12972008,Middle Atlantic
"Paint Township, Somerset County, Pennsylvania",1169083363,GA,Pennsylvania,12972008,Middle Atlantic
"New Britain, Pennsylvania",1157443937,GA,Pennsylvania,12972008,Middle Atlantic
"Decatur Township, Mifflin County, Pennsylvania",1175074849,C,Pennsylvania,12972008,Middle Atlantic
"Mount Pocono, Pennsylvania",1179192972,GA,Pennsylvania,12972008,Middle Atlantic
"Mount Carmel Township, Northumberland County, Pennsylvania",1175956179,Stub,Pennsylvania,12972008,Middle Atlantic
"Union Township, Lebanon County, Pennsylvania",1167740223,B,Pennsylvania,12972008,Middle Atlantic
"Fulton Township, Lancaster County, Pennsylvania",1167018652,GA,Pennsylvania,12972008,Middle Atlantic
"Fawn Township, York County, Pennsylvania",1169872739,C,Pennsylvania,12972008,Middle Atlantic
"Edgewood, Allegheny County, Pennsylvania",1168517787,C,Pennsylvania,12972008,Middle Atlantic
"Macungie, Pennsylvania",1179413509,GA,Pennsylvania,12972008,Middle Atlantic
"Myerstown, Pennsylvania",1167393715,GA,Pennsylvania,12972008,Middle Atlantic
"Lower Mount Bethel Township, Northampton County, Pennsylvania",1177807752,Stub,Pennsylvania,12972008,Middle Atlantic
"Thornbury Township, Chester County, Pennsylvania",1158113936,GA,Pennsylvania,12972008,Middle Atlantic
"Girard, Pennsylvania",1164020488,C,Pennsylvania,12972008,Middle Atlantic
"Heidelberg Township, York County, Pennsylvania",1169701145,C,Pennsylvania,12972008,Middle Atlantic
"Orwigsburg, Pennsylvania",1157657673,C,Pennsylvania,12972008,Middle Atlantic
"Wormleysburg, Pennsylvania",1170673007,C,Pennsylvania,12972008,Middle Atlantic
"Wrightstown Township, Bucks County, Pennsylvania",1172276851,C,Pennsylvania,12972008,Middle Atlantic
"Wyoming, Pennsylvania",1171924464,GA,Pennsylvania,12972008,Middle Atlantic
"Lower Chanceford Township, York County, Pennsylvania",1177808610,Stub,Pennsylvania,12972008,Middle Atlantic
"Raccoon Township, Beaver County, Pennsylvania",1109656352,Stub,Pennsylvania,12972008,Middle Atlantic
"Nottingham Township, Washington County, Pennsylvania",1175502457,Stub,Pennsylvania,12972008,Middle Atlantic
"Mohnton, Pennsylvania",1173398172,C,Pennsylvania,12972008,Middle Atlantic
"McSherrystown, Pennsylvania",1157440600,C,Pennsylvania,12972008,Middle Atlantic
"Malvern, Pennsylvania",1179414836,GA,Pennsylvania,12972008,Middle Atlantic
"Mahoning Township, Lawrence County, Pennsylvania",1159982911,C,Pennsylvania,12972008,Middle Atlantic
"Bradford Township, Clearfield County, Pennsylvania",1175874005,C,Pennsylvania,12972008,Middle Atlantic
"Wolf Township, Lycoming County, Pennsylvania",1175369383,Stub,Pennsylvania,12972008,Middle Atlantic
"Lake City, Pennsylvania",1164651425,GA,Pennsylvania,12972008,Middle Atlantic
"Briar Creek Township, Pennsylvania",1173791005,C,Pennsylvania,12972008,Middle Atlantic
"Springfield Township, Fayette County, Pennsylvania",1167676343,C,Pennsylvania,12972008,Middle Atlantic
"Youngwood, Pennsylvania",1159224959,C,Pennsylvania,12972008,Middle Atlantic
"Washington Township, Schuylkill County, Pennsylvania",1171066671,B,Pennsylvania,12972008,Middle Atlantic
"Summit Hill, Pennsylvania",1158106976,GA,Pennsylvania,12972008,Middle Atlantic
"Churchill, Pennsylvania",1168378288,C,Pennsylvania,12972008,Middle Atlantic
"Conewago Township, Dauphin County, Pennsylvania",1166757763,C,Pennsylvania,12972008,Middle Atlantic
"Keating Township, McKean County, Pennsylvania",1157437501,C,Pennsylvania,12972008,Middle Atlantic
"Patterson Township, Beaver County, Pennsylvania",1109656333,Stub,Pennsylvania,12972008,Middle Atlantic
"East St. Clair Township, Bedford County, Pennsylvania",1172050733,Stub,Pennsylvania,12972008,Middle Atlantic
"North Buffalo Township, Armstrong County, Pennsylvania",1175954573,Stub,Pennsylvania,12972008,Middle Atlantic
"West Buffalo Township, Union County, Pennsylvania",1167839470,C,Pennsylvania,12972008,Middle Atlantic
"Hereford Township, Berks County, Pennsylvania",1178630609,B,Pennsylvania,12972008,Middle Atlantic
"Penbrook, Pennsylvania",1179376825,GA,Pennsylvania,12972008,Middle Atlantic
"Harmar Township, Allegheny County, Pennsylvania",1177762172,Start,Pennsylvania,12972008,Middle Atlantic
"Armstrong Township, Indiana County, Pennsylvania",1166485184,C,Pennsylvania,12972008,Middle Atlantic
"Boggs Township, Centre County, Pennsylvania",1166613835,C,Pennsylvania,12972008,Middle Atlantic
"Oakland Township, Butler County, Pennsylvania",1177834547,C,Pennsylvania,12972008,Middle Atlantic
"Rayne Township, Indiana County, Pennsylvania",1175382184,Stub,Pennsylvania,12972008,Middle Atlantic
"St. Clair, Pennsylvania",1167480845,C,Pennsylvania,12972008,Middle Atlantic
"East Greenville, Pennsylvania",1157357157,C,Pennsylvania,12972008,Middle Atlantic
"Wilkes-Barre Township, Luzerne County, Pennsylvania",1175372921,Stub,Pennsylvania,12972008,Middle Atlantic
"Ford City, Pennsylvania",1174414942,C,Pennsylvania,12972008,Middle Atlantic
"Ross Township, Luzerne County, Pennsylvania",1167641588,B,Pennsylvania,12972008,Middle Atlantic
"Penn Township, Cumberland County, Pennsylvania",1169030003,C,Pennsylvania,12972008,Middle Atlantic
"Morris Township, Clearfield County, Pennsylvania",1167347240,C,Pennsylvania,12972008,Middle Atlantic
"Findley Township, Mercer County, Pennsylvania",1159987910,C,Pennsylvania,12972008,Middle Atlantic
"Hayfield Township, Crawford County, Pennsylvania",1172099212,GA,Pennsylvania,12972008,Middle Atlantic
"Seven Fields, Pennsylvania",1178088527,Start,Pennsylvania,12972008,Middle Atlantic
"Sadsbury Township, Crawford County, Pennsylvania",1172100925,GA,Pennsylvania,12972008,Middle Atlantic
"Towanda, Pennsylvania",1176176843,C,Pennsylvania,12972008,Middle Atlantic
"Kulpmont, Pennsylvania",1171924947,C,Pennsylvania,12972008,Middle Atlantic
"Delmar Township, Tioga County, Pennsylvania",1166850575,C,Pennsylvania,12972008,Middle Atlantic
"Eldred Township, Monroe County, Pennsylvania",1174315472,GA,Pennsylvania,12972008,Middle Atlantic
"South Annville Township, Lebanon County, Pennsylvania",1175379721,Stub,Pennsylvania,12972008,Middle Atlantic
"Springhill Township, Fayette County, Pennsylvania",1161609141,GA,Pennsylvania,12972008,Middle Atlantic
"Cowanshannock Township, Armstrong County, Pennsylvania",1171155864,C,Pennsylvania,12972008,Middle Atlantic
"Kenhorst, Pennsylvania",1173397735,GA,Pennsylvania,12972008,Middle Atlantic
"Clinton Township, Butler County, Pennsylvania",1177203626,C,Pennsylvania,12972008,Middle Atlantic
"West Grove, Pennsylvania",1169421528,C,Pennsylvania,12972008,Middle Atlantic
"East Penn Township, Carbon County, Pennsylvania",1177815843,C,Pennsylvania,12972008,Middle Atlantic
"Newton Township, Lackawanna County, Pennsylvania",1175955207,Stub,Pennsylvania,12972008,Middle Atlantic
"Fermanagh Township, Juniata County, Pennsylvania",1173876294,C,Pennsylvania,12972008,Middle Atlantic
"Luzerne, Pennsylvania",1176296454,GA,Pennsylvania,12972008,Middle Atlantic
"Allegheny Township, Cambria County, Pennsylvania",1173127360,C,Pennsylvania,12972008,Middle Atlantic
"West Mahanoy Township, Schuylkill County, Pennsylvania",1175371187,Stub,Pennsylvania,12972008,Middle Atlantic
"North Catasauqua, Pennsylvania",1171087973,C,Pennsylvania,12972008,Middle Atlantic
"Strasburg, Pennsylvania",1169563826,C,Pennsylvania,12972008,Middle Atlantic
"East Hanover Township, Lebanon County, Pennsylvania",1166990802,C,Pennsylvania,12972008,Middle Atlantic
"Mountville, Pennsylvania",1157442533,C,Pennsylvania,12972008,Middle Atlantic
"Woodcock Township, Crawford County, Pennsylvania",1175369285,Stub,Pennsylvania,12972008,Middle Atlantic
"Womelsdorf, Pennsylvania",1173397892,C,Pennsylvania,12972008,Middle Atlantic
"Fairfield Township, Lycoming County, Pennsylvania",1157358338,GA,Pennsylvania,12972008,Middle Atlantic
"Dallas, Pennsylvania",1157356170,GA,Pennsylvania,12972008,Middle Atlantic
"Harveys Lake, Pennsylvania",1169081443,GA,Pennsylvania,12972008,Middle Atlantic
"Aspinwall, Pennsylvania",1173133467,GA,Pennsylvania,12972008,Middle Atlantic
"North Hopewell Township, York County, Pennsylvania",1175954380,Stub,Pennsylvania,12972008,Middle Atlantic
"Stonycreek Township, Cambria County, Pennsylvania",1158106038,C,Pennsylvania,12972008,Middle Atlantic
"Bedford, Pennsylvania",1173522616,C,Pennsylvania,12972008,Middle Atlantic
"Bridgewater Township, Susquehanna County, Pennsylvania",1174220716,GA,Pennsylvania,12972008,Middle Atlantic
"Ashland, Pennsylvania",1174907830,GA,Pennsylvania,12972008,Middle Atlantic
"Rochester Township, Beaver County, Pennsylvania",1109656389,Stub,Pennsylvania,12972008,Middle Atlantic
